"","x"
"310",0.0442943762306301
"311",0.0420466120238841
"312",0.0400195481559525
"313",0.0424549500276635
"314",0.0453498573218164
"315",0.0432050500455067
"316",0.0422784646086152
"317",0.0437442307292619
"318",0.0415000890282368
"319",0.0393709302619381
"320",0.0376709569657951
"321",0.040644169258848
"322",0.0385795831530485
"323",0.0367797277667459
"324",0.0349752638146099
"325",0.0332718504930902
"326",0.0319499199397259
"327",0.0542882336785726
"328",0.0652193752924323
"329",0.0618745709727177
"330",0.0615732254795217
"331",0.058429939559076
"332",0.0561592867710907
"333",0.0533657455170905
"334",0.0507858873815376
"335",0.0644737108695855
"336",0.0619622601275034
"337",0.0591045924767441
"338",0.056421300729392
"339",0.0536896087947839
"340",0.0528010375690061
"341",0.0503476111557809
"342",0.0499373406756607
"343",0.0474987545345929
"344",0.0474654176323198
"345",0.0454586523631871
"346",0.0435318213144491
"347",0.0414719158123447
"348",0.0404661130051567
"349",0.0384928914386089
"350",0.0421129008273435
"351",0.0399631849772699
"352",0.0442594268032811
"353",0.0433735338450256
"354",0.0478234552379183
"355",0.0464080566936047
"356",0.0440273412625843
"357",0.0418793452069309
"358",0.0547419786122821
"359",0.0524219448729733
"360",0.0515147800330513
"361",0.0489769700973217
"362",0.0474298741691003
"363",0.0449974236447071
"364",0.0431805716116622
"365",0.0410455140808694
"366",0.0396267600132526
"367",0.0427142199386553
"368",0.0413637288385756
"369",0.0422119552199747
"370",0.0409080008982521
"371",0.0390060555207739
"372",0.0389412450455988
"373",0.0409117001547858
"374",0.0404063930582316
"375",0.0383820104132957
"376",0.0438948954381143
"377",0.0416900828045316
"378",0.0396647885942334
"379",0.0393333898182512
"380",0.0376682723545794
"381",0.0404526963497223
"382",0.0387136755401911
"383",0.0389123119705242
"384",0.0377927537287265
"385",0.03788522584699
"386",0.0361707733895179
"387",0.0381267401009746
"388",0.0395152921542804
"389",0.0377822218419793
"390",0.0476315681464463
"391",0.0452406363842508
"392",0.0433416728585515
"393",0.0411185690769353
"394",0.0481783946409842
"395",0.0459013910357113
"396",0.0453642034793992
"397",0.0430960360163701
"398",0.0409767910454015
"399",0.0390610340116463
"400",0.037096211256669
"401",0.0352257846633134
"402",0.0334479196787993
"403",0.031782099235015
"404",0.0308660510405974
"405",0.0296019372995122
"406",0.0280987002724702
"407",0.0280730582104288
"408",0.0266791285102966
"409",0.0256760306479163
"410",0.0247920360599826
"411",0.0235884549035446
"412",0.0224089667603007
"413",0.02136269713131
"414",0.020534920808532
"415",0.0200352188743694
"416",0.0239010959297786
"417",0.0242642623868388
"418",0.0285591325389263
"419",0.027227722595433
"420",0.0381471291089369
"421",0.0364186566097788
"422",0.0383156696233092
"423",0.0370404054554886
"424",0.0381064492570334
"425",0.0364759667313709
"426",0.0349206355875837
"427",0.0331286915440868
"428",0.0314679109450159
"429",0.0331630863105049
"430",0.0327831565604796
"431",0.0319021027437003
"432",0.0304362010461109
"433",0.02891642137087
"434",0.0275019365587738
"435",0.0363580038437436
"436",0.0346283742678887
"437",0.032921648027403
"438",0.0312873418787211
"439",0.0321457776232656
"440",0.030505701807663
"441",0.0305678955107155
"442",0.0330439168981925
"443",0.0327999781264281
"444",0.0311699751693863
"445",0.0374887754674659
"446",0.0373579076222012
"447",0.0354641306065993
"448",0.0340098164810705
"449",0.0326506156161611
"450",0.0324538984389999
"451",0.0429170882067537
"452",0.0407366992126366
"453",0.0395541901207431
"454",0.037883948778958
"455",0.0359437765467267
"456",0.0341537689842557
"457",0.0335588254144426
"458",0.0319815220274328
"459",0.0303442381123948
"460",0.0292117400812413
"461",0.0288908436569318
"462",0.0275326228511625
"463",0.0283077300519854
"464",0.0269692846135024
"465",0.0261909551359269
"466",0.0248523187198585
"467",0.0238822490302736
"468",0.02288684243572
"469",0.0221373039102237
"470",0.0215443992922447
"471",0.0205711221331588
"472",0.0204421479563722
"473",0.0202267790433787
"474",0.0193593661412484
"475",0.0385505737215608
"476",0.0404796163782251
"477",0.038535528997548
"478",0.0365818488919285
"479",0.0360565331341855
"480",0.0342067610614611
"481",0.0390164110853131
"482",0.0381055177416261
"483",0.0361640466607215
"484",0.03465493030881
"485",0.032876567204743
"486",0.0313981804646542
"487",0.0357749690230521
"488",0.0353245040468934
"489",0.0344070277512454
"490",0.0330749311918786
"491",0.0313791616168495
"492",0.034407589224482
"493",0.0327836048224884
"494",0.0318320039379916
"495",0.0302990692340189
"496",0.0290374096921082
"497",0.028776870904968
"498",0.0273041244618504
"499",0.0259520208652175
"500",0.0246448450714143
"501",0.023548963123064
"502",0.0240815017540021
"503",0.0230153869337358
"504",0.0260153441283157
"505",0.0278665379706166
"506",0.0279649012083892
"507",0.0269083850150082
"508",0.0258406373669155
"509",0.0247872066794526
"510",0.0236077518261989
"511",0.0224042669422067
"512",0.0213551777646293
"513",0.0406621394083674
"514",0.0391270806338306
"515",0.0375018297423033
"516",0.0410333939053282
"517",0.0399714555017373
"518",0.0394578981503411
"519",0.0382136190543322
"520",0.0407270719766182
"521",0.0387206830373299
"522",0.0372523061428808
"523",0.0489794879786121
"524",0.0468665039841524
"525",0.0473244888664145
"526",0.0449141911221267
"527",0.0477298195318832
"528",0.0461975897740608
"529",0.0438895684185136
"530",0.0443677398389248
"531",0.0427182128977853
"532",0.041827655340874
"533",0.0418231372057482
"534",0.0398338888663639
"535",0.041217922147229
"536",0.0391384811469962
"537",0.0373806910857983
"538",0.0359149946807806
"539",0.0340945704369717
"540",0.032364816750147
"541",0.0309334192828486
"542",0.0348324590921153
"543",0.0332744198598653
"544",0.0389423656825725
"545",0.0386899293736519
"546",0.0369037354067558
"547",0.0368336505937662
"548",0.0396646458167971
"549",0.0480651914164233
"550",0.0512048971339287
"551",0.0497035909679764
"552",0.0500115179018408
"553",0.0479675260485057
"554",0.0479349513655682
"555",0.0461110764608704
"556",0.0446923079327815
"557",0.0443654967726104
"558",0.0432329137875363
"559",0.0414745898125615
"560",0.0429856565687546
"561",0.0413037786983278
"562",0.0452561832918817
"563",0.0489392394986333
"564",0.0480817834637748
"565",0.0502136342200284
"566",0.0478876042070717
"567",0.0459464862591737
"568",0.0436060731851701
"569",0.0442273358061714
"570",0.0816853360428959
"571",0.0832922916046687
"572",0.0794507911961108
"573",0.0761726624341889
"574",0.0752955713785431
"575",0.0714614513780685
"576",0.0678282035484875
"577",0.0652580506565717
"578",0.0619568172491594
"579",0.0762282606489192
"580",0.0725037599780589
"581",0.0687831227419181
"582",0.0662066158846089
"583",0.062836009870357
"584",0.0636629531529077
"585",0.0605239010068014
"586",0.0612388211263589
"587",0.0593178419661868
"588",0.0564249828495682
"589",0.0541909169506453
"590",0.0515951889792352
"591",0.0550343348329151
"592",0.0522669815891656
"593",0.0538933707980326
"594",0.0511503710523764
"595",0.0485255276575594
"596",0.051207242583611
"597",0.0496998505651461
"598",0.0862131230234458
"599",0.0839662764571306
"600",0.0796592589608259
"601",0.0768134724869841
"602",0.0730999369576242
"603",0.0762074884926179
"604",0.0733056317779578
"605",0.0754075384802905
"606",0.0715436829901249
"607",0.0680539113511082
"608",0.0769456221620089
"609",0.0746434113622909
"610",0.0712078606209523
"611",0.0693681455143555
"612",0.0673134866911903
"613",0.0672901402327294
"614",0.0648637648091539
"615",0.0615413992018694
"616",0.0587219233190813
"617",0.0558449499967004
"618",0.0695621640376797
"619",0.0663024295587611
"620",0.0654766067193622
"621",0.0678370187819202
"622",0.0695399192345045
"623",0.0785844250116066
"624",0.0786846860542656
"625",0.0753333779867914
"626",0.0774101258981916
"627",0.0797117617858141
"628",0.0761698377073776
"629",0.0733066612343726
"630",0.0698731658456963
"631",0.0701699616353749
"632",0.0749099694154022
"633",0.0731339440518754
"634",0.0701759723040323
"635",0.0665781782857674
"636",0.0753720110186306
"637",0.0715667979536814
"638",0.0685762382455338
"639",0.0650590509978482
"640",0.0642606611529838
"641",0.0610791131398741
"642",0.0579574907745352
"643",0.055343483614077
"644",0.0552518686406519
"645",0.0548986526903931
"646",0.0547253530067545
"647",0.0645010945145551
"648",0.0621359000459204
"649",0.0591002375785525
"650",0.0564124359006486
"651",0.0535267254687991
"652",0.0518173282545304
"653",0.0536881275360621
"654",0.0521115691422596
"655",0.0631329134286353
"656",0.0599564933715778
"657",0.0572083985183861
"658",0.0551602807027497
"659",0.057312541046969
"660",0.0700956736224205
"661",0.0682010103032938
"662",0.0661411524364026
"663",0.0649035656390859
"664",0.0621597108065531
"665",0.0655564991690583
"666",0.0624862016060866
"667",0.0597399678274068
"668",0.0567043304411966
"669",0.0538104300959697
"670",0.0592622975175073
"671",0.0607539022379789
"672",0.0580701295469856
"673",0.0570586049513894
"674",0.054581736526015
"675",0.0523483222571921
"676",0.0542542911682494
"677",0.0523283152026299
"678",0.0516715771627047
"679",0.0496176933903541
"680",0.0610566950236181
"681",0.0585328833100521
"682",0.0555814810981227
"683",0.0543599756676431
"684",0.052111876796617
"685",0.0531659741342937
"686",0.0505028368208934
"687",0.0480385535410826
"688",0.0470967285345478
"689",0.0451914339352322
"690",0.0428879153236607
"691",0.0514120507032397
"692",0.0487890082148948
"693",0.0469391164201952
"694",0.0449088021873923
"695",0.0433777421706619
"696",0.0412198850432209
"697",0.0403743780953332
"698",0.0386356527248835
"699",0.0423245395549989
"700",0.0433968294549433
"701",0.0418149269577605
"702",0.039792861608347
"703",0.0472207873208529
"704",0.0448309438987353
"705",0.0454922711450587
"706",0.043180687726656
"707",0.0431613499152283
"708",0.0476471632042477
"709",0.045410634111969
"710",0.0433384011854566
"711",0.0536240487322679
"712",0.0508815970912928
"713",0.0526927314156643
"714",0.0500132418853522
"715",0.0545357683784976
"716",0.0517624715207812
"717",0.0491760018344466
"718",0.0490374041667764
"719",0.047163773227715
"720",0.0488140362769864
"721",0.0514888127743183
"722",0.0512896054248873
"723",0.0496980302209488
"724",0.0520897077250073
"725",0.0711206165795932
"726",0.075949743148423
"727",0.0727448540733745
"728",0.071914804691523
"729",0.0684745951366381
"730",0.0651843274813437
"731",0.0624624375678077
"732",0.0604391678691285
"733",0.0587699063927125
"734",0.0557812342888047
"735",0.0537583450574371
"736",0.0585981186614697
"737",0.0631441485574062
"738",0.0657984553522731
"739",0.0626278272381293
"740",0.0626098617245611
"741",0.059751400504986
"742",0.0575194030129783
"743",0.0558031858145768
"744",0.0530218651840781
"745",0.0503088114335098
"746",0.0477631533683267
"747",0.0467065644181019
"748",0.050102144588805
"749",0.0475871908751645
"750",0.0453256772562699
"751",0.0430003142123474
"752",0.0427438614905467
"753",0.0447472092669362
"754",0.0425755222136391
"755",0.0407625314475365
"756",0.0386753639134477
"757",0.0385666399334855
"758",0.0383585886813204
"759",0.0383255980790936
"760",0.037637357190377
"761",0.0358490265360581
"762",0.0344537132212966
"763",0.0336014409286997
"764",0.0357633405138985
"765",0.0342083432508853
"766",0.0375097150241523
"767",0.0356766646402574
"768",0.0348466441633343
"769",0.0330592835796372
"770",0.0315990610279063
"771",0.0313951347738024
"772",0.0304252703401251
"773",0.029731399981132
"774",0.0286508226638259
"775",0.0276567394617471
"776",0.026435906505945
"777",0.0256311525488675
"778",0.0312654769019745
"779",0.029882690663093
"780",0.028352254443243
"781",0.02699151481047
"782",0.0273800172952169
"783",0.0260439333113442
"784",0.0247223908722411
"785",0.0236952754013286
"786",0.0239723567245928
"787",0.0762631625190955
"788",0.0723818643815996
"789",0.0733655227230886
"790",0.0724030969784794
"791",0.068695391162054
"792",0.0653455707068758
"793",0.0621461862941445
"794",0.0591679140775248
"795",0.0564929343039733
"796",0.0555674468335398
"797",0.0548741701260732
"798",0.0522475326016487
"799",0.0495663615435338
"800",0.0470641945128325
"801",0.0459627553476732
"802",0.0436489007957262
"803",0.0437950622729281
"804",0.0419849997692571
"805",0.0398306479585436
"806",0.0378859551494508
"807",0.0365176787141587
"808",0.0348207873075416
"809",0.0336853308259939
"810",0.0347630563493692
"811",0.03454447818323
"812",0.0369835499996332
"813",0.0351262527411433
"814",0.0383018929023869
"815",0.0363773113371038
"816",0.0363359618509962
"817",0.0350056118869846
"818",0.0356224249150225
"819",0.0346595028233927
"820",0.0328885337811099
"821",0.0312571931659565
"822",0.0296531771004816
"823",0.0282643962853823
"824",0.0268761942751039
"825",0.025954934829499
"826",0.0248003679747958
"827",0.0277300598213086
"828",0.0282606154131604
"829",0.0293417066156721
"830",0.0329307368713938
"831",0.0329111421683682
"832",0.0436444291422298
"833",0.0468475435011603
"834",0.044499076189907
"835",0.0442630620347507
"836",0.0420108934938793
"837",0.0475914283600954
"838",0.045364135040613
"839",0.0430577532118471
"840",0.042020503939496
"841",0.0420286028901658
"842",0.0410857946940364
"843",0.0389854872588029
"844",0.039569315184236
"845",0.0376173896345857
"846",0.0394083872677588
"847",0.0373949811495965
"848",0.035978667746551
"849",0.054142254726453
"850",0.051967171640497
"851",0.0509351268288727
"852",0.0489189815919459
"853",0.0477328166189501
"854",0.045331891161999
"855",0.0455974787859684
"856",0.0434907395503979
"857",0.0444050745909195
"858",0.0802082325286799
"859",0.0763774571039141
"860",0.0724871346379919
"861",0.0718456303828437
"862",0.0697903640183549
"863",0.06753583998816
"864",0.0640903028238582
"865",0.0612034619947551
"866",0.0580973579568054
"867",0.0555833014136012
"868",0.0538853904499441
"869",0.0540568368682107
"870",0.0513332896804912
"871",0.0497171114719819
"872",0.057619122935051
"873",0.0547989378450184
"874",0.0535836909590767
"875",0.0514724461549129
"876",0.0488331821728218
"877",0.0463604671017784
"878",0.0451411347887578
"879",0.0430904674408128
"880",0.0409222023264667
"881",0.0400022284903134
"882",0.0380353519249886
"883",0.0366052732184907
"884",0.0351296099138888
"885",0.0335069907468934
"886",0.032285355629331
"887",0.0360874842399933
"888",0.0342669841999016
"889",0.0325680854713028
"890",0.0310320913849011
"891",0.0296741916324578
"892",0.0281515000150203
"893",0.0267183595991436
"894",0.0279737260749067
"895",0.0266653664576821
"896",0.0253028553254328
"897",0.0240122231417051
"898",0.022849256058298
"899",0.0326879228032452
"900",0.0404298945704889
"901",0.0443889130778901
"902",0.0430563814443187
"903",0.042158355770124
"904",0.0400921000767551
"905",0.0414062664853575
"906",0.0411597989686868
"907",0.0442613514459005
"908",0.0422167377898403
"909",0.0400526663375445
"910",0.0385420276390602
"911",0.0366357118421724
"912",0.0360605825252476
"913",0.0344571863302694
"914",0.0328136543088518
"915",0.0312606830775106
"916",0.0297133784511423
"917",0.0327309177184721
"918",0.0310653197605525
"919",0.0295790311936677
"920",0.0315402637582936
"921",0.0346231563365741
"922",0.0328750281853931
"923",0.0319968690883254
"924",0.0310621515382589
"925",0.0306606641975722
"926",0.0291911402681254
"927",0.0281140703929071
"928",0.0266825493248933
"929",0.0259675863721505
"930",0.0274651316247358
"931",0.0262984564286791
"932",0.0278162592116777
"933",0.026426822911323
"934",0.0250862043467013
"935",0.0238111384506326
"936",0.0225929936582018
"937",0.0214335957364972
"938",0.0225761984171254
"939",0.0214422740884112
"940",0.0369026589420861
